split,condition_id,method,condition_pearson,condition_rmse
development_oof,CBL+UBASH3B,scfoundation,0.9711551683496282,0.054892558381547454
development_oof,CDKN1A,scfoundation,0.9160566375773237,0.040228063568068746
development_oof,CDKN1A+CDKN1B,scfoundation,0.9359506550195744,0.034162357384010744
development_oof,CDKN1A+CDKN1C,scfoundation,0.9521106467333337,0.03421751666008804
development_oof,CDKN1B+CDKN1C,scfoundation,0.9280257421637601,0.03278625926510045
development_oof,CDKN1C,scfoundation,0.8957891350781695,0.03581797018634833
development_oof,CEBPA,scfoundation,0.982585342865118,0.09979815937297817
development_oof,CEBPA+CEBPB,scfoundation,0.9660981197465177,0.05956277920476369
development_oof,CEBPA+JUN,scfoundation,0.9438189644541274,0.09087405709642463
development_oof,CEBPA+KLF1,scfoundation,0.943642941700451,0.06043236729123333
development_oof,CEBPA+ZC3HAV1,scfoundation,0.9696181929704966,0.07452246274546521
development_oof,CEBPB,scfoundation,0.9461799808603395,0.05912981500791842
development_oof,CEBPB+FOSB,scfoundation,0.9441291423910256,0.09338330685684701
development_oof,CEBPB+JUN,scfoundation,0.9252818771313159,0.06592804317289618
development_oof,CEBPB+LYL1,scfoundation,0.7963093312282541,0.051719257553133835
development_oof,CEBPB+MAPK1,scfoundation,0.9205145152708006,0.0456718693317941
development_oof,CEBPB+OSR2,scfoundation,0.9549751936385543,0.04062093868523674
development_oof,CEBPB+PTPN12,scfoundation,0.8787086724225849,0.03614925258708573
development_oof,CEBPE,scfoundation,0.9649860399543698,0.03822708565149091
development_oof,CEBPE+ETS2,scfoundation,0.9549655953367753,0.04067196864783948
development_oof,CEBPE+FOSB,scfoundation,0.9481975256456803,0.07064916852993204
development_oof,CEBPE+PTPN12,scfoundation,0.8834631584782373,0.03507671240775889
development_oof,CEBPE+RUNX1T1,scfoundation,0.9554783896798553,0.02169800367490647
development_oof,CEBPE+SET,scfoundation,0.5777669718242926,0.07702627872875918
development_oof,CEBPE+ZC3HAV1,scfoundation,0.7635273635158765,0.07243587046801937
development_oof,CELF2,scfoundation,0.4718529539193056,0.050900147712745154
development_oof,CITED1,scfoundation,0.5740573013602331,0.05767640138867391
development_oof,CKS1B,scfoundation,0.6262579151045129,0.061551032482849065
development_oof,CLDN6,scfoundation,0.5944534946354886,0.07538711506506979
development_oof,CNN1,scfoundation,0.891311815595082,0.03656456329029285
development_oof,CNN1+ETS2,scfoundation,0.8791429799577744,0.026448979047607363
development_oof,CNN1+MAPK1,scfoundation,0.8827678435989411,0.030263531750626196
development_oof,CNN1+UBASH3A,scfoundation,0.8519275436385477,0.09808593178002653
development_oof,CNNM4,scfoundation,0.4161153930711747,0.05046268154575874
development_oof,COL1A1,scfoundation,0.3761856433672279,0.08797104109564106
development_oof,COL2A1,scfoundation,0.8233385425862378,0.063362815315034
development_oof,COL2A1+KLF1,scfoundation,0.8201011609177189,0.054659634842341764
development_oof,DLX2,scfoundation,0.7609368687265958,0.11607395680194048
development_oof,DLX2+SNAI1,scfoundation,0.9368265457447552,0.056926883425271586
development_oof,DLX2+ZBTB10,scfoundation,0.8691361871848517,0.10018742303536313
development_oof,DUSP9,scfoundation,0.9554088760364514,0.054762605932156004
development_oof,DUSP9+IGDCC3,scfoundation,0.96569760518442,0.03506456162322778
development_oof,DUSP9+KLF1,scfoundation,0.9344676415927484,0.059983598575247016
development_oof,DUSP9+MAPK1,scfoundation,0.8149403996561827,0.041142823878446394
development_oof,DUSP9+SNAI1,scfoundation,0.8750209140381486,0.08277877867439443
development_oof,EGR1,scfoundation,0.7449343891612886,0.04441907844514914
development_oof,ETS2,scfoundation,0.9579889482472982,0.032912585775000974
development_oof,ETS2+IGDCC3,scfoundation,0.9051379425077964,0.025609779790174904
development_oof,ETS2+MAP7D1,scfoundation,0.9051916878104914,0.04991742126501866
development_oof,ETS2+MAPK1,scfoundation,0.9584635585834654,0.054820385080655565
development_oof,ETS2+PRTG,scfoundation,0.8008503220527027,0.04121532940745474
development_oof,ETS2+TGFBR2,scfoundation,0.6777703406771542,0.03603557474005636
development_oof,FEV,scfoundation,0.9019908427526119,0.08660546880954816
development_oof,FEV+MAP7D1,scfoundation,0.9011618775784764,0.05290192602919299
development_oof,FOSB,scfoundation,0.8998504591306135,0.06934489929467591
development_oof,FOSB+IKZF3,scfoundation,0.8986621921855525,0.04593518142760693
development_oof,FOSB+OSR2,scfoundation,0.9523458862744936,0.055174857905374
development_oof,FOSB+UBASH3B,scfoundation,0.7270981563645148,0.04700673407011377
development_oof,FOXA1,scfoundation,0.8589891832010341,0.06350474896991887
development_oof,FOXA1+FOXA3,scfoundation,0.930997338494515,0.037006523878173214
development_oof,FOXA1+FOXF1,scfoundation,0.9546040487257025,0.024268361833888766
development_oof,FOXA1+HOXB9,scfoundation,0.9673679993216655,0.03954182916126851
development_oof,FOXA1+KLF1,scfoundation,0.9103582090845856,0.03597881569130236
development_oof,FOXA3,scfoundation,0.8277986540778162,0.08797916155598097
development_oof,FOXA3+FOXL2,scfoundation,0.9351465871681406,0.048551937472346714
development_oof,FOXA3+HOXB9,scfoundation,0.960176860750652,0.04364178232506
development_oof,FOXF1,scfoundation,0.8252549782532178,0.05943114100348888
development_oof,FOXF1+FOXL2,scfoundation,0.9467007569266143,0.042651306269088904
development_oof,FOXF1+HOXB9,scfoundation,0.956908134094516,0.034313209449967075
development_oof,FOXL2+HOXB9,scfoundation,0.9411451418717457,0.042784498103444424
development_oof,FOXL2+MEIS1,scfoundation,0.915982335535772,0.0419611492627842
development_oof,FOXL2+POU3F2,scfoundation,0.9459595832670437,0.03616539825065935
development_oof,FOXL2+ZNF318,scfoundation,0.859243846942126,0.04267714452869164
development_oof,GLB1L2,scfoundation,0.5220003744730031,0.043371993175084264
development_oof,HES7,scfoundation,0.45770420877302886,0.10804835893291777
development_oof,HK2,scfoundation,0.5284068681165792,0.04447298315935723
development_oof,HOXA13,scfoundation,0.8052553027141527,0.06327511890282463
development_oof,HOXB9,scfoundation,0.9220944402283189,0.0573691653812327
development_oof,HOXC13,scfoundation,0.9072395024184604,0.03611092897165187
development_oof,HOXC13+ZC3HAV1,scfoundation,0.7717539741952183,0.04133833088167405
development_oof,IER5L,scfoundation,0.7614379676683163,0.04550499414555142
development_oof,IGDCC3,scfoundation,0.9427789989275384,0.03803539733385675
development_oof,IGDCC3+MAPK1,scfoundation,0.840814353359313,0.034595836723393183
development_oof,IGDCC3+PRTG,scfoundation,0.9487580791384181,0.029563772744865713
development_oof,IGDCC3+TGFBR2,scfoundation,0.9559304857955229,0.025007747150578314
development_oof,IKZF3,scfoundation,0.9650049639529082,0.0679933618267413
development_oof,IKZF3+MAP2K3,scfoundation,0.9545137984448196,0.04908171281546928
development_oof,IKZF3+MAP2K6,scfoundation,0.9625007607652387,0.047599232346207256
development_oof,IKZF3+MAPK1,scfoundation,0.9463164753812805,0.038446162166118326
development_oof,IRF1+SET,scfoundation,0.3213040580574665,0.11891343301010977
development_oof,ISL2,scfoundation,-0.02116630877880775,0.0474007124712973
development_oof,JUN,scfoundation,0.7418858393716373,0.09699803771554767
development_oof,KIF18B,scfoundation,0.4916791796192431,0.03293077350460906
development_oof,KIF18B+KIF2C,scfoundation,0.5790447813491372,0.03956611964703454
development_oof,KLF1,scfoundation,0.9329685385941477,0.03709384262550671
development_oof,KLF1+MAP2K6,scfoundation,0.9091032321326269,0.031246768686427534
development_oof,KLF1+TGFBR2,scfoundation,0.9231689583787811,0.03142836051991439
development_oof,KMT2A,scfoundation,0.37382701464453333,0.03787922626794805
development_oof,LHX1,scfoundation,0.4095386755995331,0.06569669024102162
development_oof,LYL1,scfoundation,0.43871846992901326,0.04232106775313444
development_oof,MAP2K3,scfoundation,0.8173431453151293,0.028769652212072068
development_oof,MAP2K3+MAP2K6,scfoundation,0.8293564878975133,0.020573864701071254
development_oof,MAP2K3+SLC38A2,scfoundation,0.1107442493304881,0.04724099111546224
development_oof,MAP2K6,scfoundation,0.7524382183591984,0.021002133754129723
development_oof,MAP2K6+SPI1,scfoundation,0.8123843729281478,0.03495846399843725
development_oof,MAP4K5,scfoundation,0.7246562708409771,0.040727711839870756
development_oof,MAP7D1,scfoundation,0.6432998231196484,0.06404084870530842
development_oof,MAPK1,scfoundation,0.9485734901512013,0.0360697544057574
development_oof,MAPK1+TGFBR2,scfoundation,0.8076977965887179,0.043242283372031495
development_oof,MEIS1,scfoundation,0.6156802693179582,0.04815721687795616
development_oof,MIDN,scfoundation,0.5374467916521871,0.06567158221565765
development_oof,NCL,scfoundation,0.34023200748223914,0.04375582105864352
development_oof,OSR2,scfoundation,0.9086315924558372,0.057928386468155256
development_oof,OSR2+PTPN12,scfoundation,0.7576703755500004,0.03188883377837604
development_oof,OSR2+UBASH3B,scfoundation,0.638765865775755,0.03816061499785642
development_oof,PLK4,scfoundation,0.533621957008029,0.07993125592302137
development_oof,PLK4+STIL,scfoundation,0.717120964123172,0.0535486697097389
development_oof,POU3F2,scfoundation,0.7619789481129697,0.04187946536313839
development_oof,PRTG,scfoundation,0.9568155188004575,0.03264817026353403
development_oof,PRTG+TGFBR2,scfoundation,0.9558419786239676,0.030782621007601832
development_oof,PTPN1,scfoundation,0.7131964988887444,0.05821146325364908
development_oof,PTPN12+PTPN9,scfoundation,0.9669628933783828,0.024530366083054193
development_oof,PTPN12+SAMD1,scfoundation,0.9703279241470383,0.03290954540051759
development_oof,PTPN12+SNAI1,scfoundation,0.8479737534906704,0.035953881545430104
development_oof,PTPN12+UBASH3B,scfoundation,0.9457405356222724,0.04779006457118255
development_oof,PTPN12+ZBTB10,scfoundation,0.8770005499114745,0.04505724033867859
development_oof,PTPN12+ZBTB25,scfoundation,0.9742691469169218,0.036107024830098026
development_oof,PTPN13,scfoundation,0.5711009329453247,0.04933391969706007
development_oof,PTPN9+UBASH3B,scfoundation,0.9742763108616493,0.032102996538219276
development_oof,RREB1,scfoundation,0.19273708271468573,0.06528111421231313
development_oof,RUNX1T1,scfoundation,0.49369675255286527,0.02576215766183786
development_oof,S1PR2,scfoundation,0.5196363631502053,0.0676541064016887
development_oof,SAMD1,scfoundation,0.9420239243502148,0.0702148884092469
development_oof,SAMD1+TGFBR2,scfoundation,0.9018214774614323,0.036125747603805144
development_oof,SAMD1+UBASH3B,scfoundation,0.9680879298501444,0.026699012157687194
development_oof,SAMD1+ZBTB1,scfoundation,0.9617342067563468,0.041261941126749184
development_oof,SGK1,scfoundation,0.8734913127083187,0.04697231503787838
development_oof,SGK1+TBX2,scfoundation,0.9216973764301299,0.04915263610110943
development_oof,SGK1+TBX3,scfoundation,0.9475768414649521,0.04931806301873348
development_oof,SLC38A2,scfoundation,-0.18512956619700816,0.05122375072035949
development_oof,SLC4A1,scfoundation,0.20683042127695747,0.07123321645586332
development_oof,SNAI1,scfoundation,0.9130133867200863,0.0748323199279661
development_oof,SNAI1+UBASH3B,scfoundation,0.9121135018279062,0.025005794349706893
development_oof,SNAI1+ZBTB10,scfoundation,0.8811401937731854,0.07691764017146026
development_oof,SPI1,scfoundation,0.8836059791092402,0.05408570337360677
development_oof,STIL,scfoundation,0.4959256844143002,0.04673243492847854
development_oof,TBX2+TBX3,scfoundation,0.9210432357651063,0.03748420133921464
development_oof,TBX3,scfoundation,0.947454212695562,0.05062713217031725
development_oof,TMSB4X,scfoundation,0.851681137455786,0.032970185319337625
development_oof,TP73,scfoundation,0.7334021696695007,0.12987410019715698
development_oof,TSC22D1,scfoundation,0.3642562862557437,0.053305742076687104
development_oof,UBASH3A,scfoundation,0.5857120120477126,0.13671556190097653
development_oof,UBASH3B,scfoundation,0.9211566225889259,0.06314060488238254
development_oof,UBASH3B+ZBTB25,scfoundation,0.9672314345258598,0.03147312595868755
development_oof,ZBTB1,scfoundation,0.9483902357900967,0.04437316227048427
development_oof,ZBTB10,scfoundation,0.8912956825402921,0.056891482035402584
development_oof,ZBTB25,scfoundation,0.9027600045617216,0.06146479544920097
development_oof,ZNF318,scfoundation,0.519801945189483,0.05100073642704089
development_oof,AHR,linear_additive,0.7232524038130833,0.04262650263539735
development_oof,AHR+KLF1,linear_additive,0.9203172980867492,0.03366194251392785
development_oof,ARID1A,linear_additive,0.7326863870767492,0.0763010221962461
development_oof,ARRDC3,linear_additive,0.6364533743443316,0.022539118281595123
development_oof,ATL1,linear_additive,0.7234561529955469,0.07013633581257621
development_oof,BAK1,linear_additive,0.3934721972325387,0.023689308047544048
development_oof,BAK1+KLF1,linear_additive,0.9557945820969443,0.022859925127954508
development_oof,BAK1+TMSB4X,linear_additive,0.7999051846998607,0.030525112966429156
development_oof,BCL2L11+TGFBR2,linear_additive,0.6551826626837395,0.029339696145937812
development_oof,BCORL1,linear_additive,0.3064252711829117,0.03746282879202784
development_oof,BPGM,linear_additive,0.9182288909357648,0.02598215235280414
development_oof,BPGM+SAMD1,linear_additive,0.9654247070057271,0.025720249697602605
development_oof,BPGM+ZBTB1,linear_additive,0.9432511552048274,0.0316232336325144
development_oof,CBFA2T3+FEV,linear_additive,0.8997601963369363,0.07378483060911406
development_oof,CBFA2T3+POU3F2,linear_additive,0.9031537116329837,0.05360739435317967
development_oof,CBFA2T3+PRDM1,linear_additive,0.6960220407855257,0.10228205686850854
development_oof,CBL,linear_additive,0.9003744915016039,0.029356907339957525
development_oof,CBL+PTPN12,linear_additive,0.9707890026715037,0.028043544983044247
development_oof,CBL+PTPN9,linear_additive,0.9684135935864777,0.02724030876703091
development_oof,CBL+TGFBR2,linear_additive,0.9499240302912045,0.023834139887356696
development_oof,CBL+UBASH3B,linear_additive,0.9578928717709237,0.05172119629464873
development_oof,CDKN1A,linear_additive,0.9308793780277533,0.025346097080629945
development_oof,CDKN1A+CDKN1B,linear_additive,0.9242274404202732,0.03543195160648797
development_oof,CDKN1A+CDKN1C,linear_additive,0.9427642390105374,0.0361394829642851
development_oof,CDKN1B+CDKN1C,linear_additive,0.9208510877914714,0.036041195779404456
development_oof,CDKN1C,linear_additive,0.8994074371950764,0.031490707212817
development_oof,CEBPA,linear_additive,0.9866113280935842,0.07284272810268408
development_oof,CEBPA+CEBPB,linear_additive,0.9681192060261816,0.07683654454552671
development_oof,CEBPA+JUN,linear_additive,0.9497236410270394,0.07624115638215462
development_oof,CEBPA+KLF1,linear_additive,0.9453345896504758,0.059803702147734714
development_oof,CEBPA+ZC3HAV1,linear_additive,0.9600535327923777,0.08320611757604807
development_oof,CEBPB,linear_additive,0.9243407115199241,0.044780198151944596
development_oof,CEBPB+FOSB,linear_additive,0.9369710285346119,0.08688031150642954
development_oof,CEBPB+JUN,linear_additive,0.9220034511873234,0.056292235413698787
development_oof,CEBPB+LYL1,linear_additive,0.7988446832637284,0.05471732158896949
development_oof,CEBPB+MAPK1,linear_additive,0.9296710396864187,0.04291629323766324
development_oof,CEBPB+OSR2,linear_additive,0.9493113188097523,0.04106362808258497
development_oof,CEBPB+PTPN12,linear_additive,0.8748293668441054,0.037604774597095166
development_oof,CEBPE,linear_additive,0.9756956268314797,0.04940773465079811
development_oof,CEBPE+ETS2,linear_additive,0.959466463006341,0.031191251194893306
development_oof,CEBPE+FOSB,linear_additive,0.9374305383875616,0.06666765241150092
development_oof,CEBPE+PTPN12,linear_additive,0.8677826401854271,0.04724337057160816
development_oof,CEBPE+RUNX1T1,linear_additive,0.9640354223653712,0.020883095114319766
development_oof,CEBPE+SET,linear_additive,0.5938717604050063,0.06967762189942978
development_oof,CEBPE+ZC3HAV1,linear_additive,0.7898568787589978,0.07390146002222243
development_oof,CELF2,linear_additive,0.29709895607120784,0.04332209240680886
development_oof,CITED1,linear_additive,0.7221082017570586,0.05031288974305526
development_oof,CKS1B,linear_additive,0.5854242231208027,0.0644912213534753
development_oof,CLDN6,linear_additive,0.7065959242448324,0.07500234135621123
development_oof,CNN1,linear_additive,0.8538383622292427,0.03793654072439675
development_oof,CNN1+ETS2,linear_additive,0.9093405124081195,0.029432688995343168
development_oof,CNN1+MAPK1,linear_additive,0.8466117116248645,0.03405027332826834
development_oof,CNN1+UBASH3A,linear_additive,0.7925661413151565,0.10024757108230015
development_oof,CNNM4,linear_additive,0.44973766806258336,0.048072852156151834
development_oof,COL1A1,linear_additive,0.41418219191294103,0.08527379423402764
development_oof,COL2A1,linear_additive,0.8238515079521026,0.04976882196424336
development_oof,COL2A1+KLF1,linear_additive,0.8504452338222604,0.05010720555748238
development_oof,DLX2,linear_additive,0.7321874271604825,0.05939187131360853
development_oof,DLX2+SNAI1,linear_additive,0.906969275836852,0.051172578117344394
development_oof,DLX2+ZBTB10,linear_additive,0.875790379453483,0.08711499501475811
development_oof,DUSP9,linear_additive,0.9297656594731145,0.03586169486975899
development_oof,DUSP9+IGDCC3,linear_additive,0.961080986678817,0.0326916522433813
development_oof,DUSP9+KLF1,linear_additive,0.943964074300143,0.047018441840518295
development_oof,DUSP9+MAPK1,linear_additive,0.8334525593522398,0.04830205811084864
development_oof,DUSP9+SNAI1,linear_additive,0.8267314365977507,0.08219744638513793
development_oof,EGR1,linear_additive,0.6962313354709819,0.03347751202123132
development_oof,ETS2,linear_additive,0.9119123099790146,0.02553636451685871
development_oof,ETS2+IGDCC3,linear_additive,0.9069274888341757,0.025040846079964808
development_oof,ETS2+MAP7D1,linear_additive,0.8335002208174918,0.05172656728532943
development_oof,ETS2+MAPK1,linear_additive,0.9227907053942404,0.05023527877474624
development_oof,ETS2+PRTG,linear_additive,0.8662919970727013,0.03464058414741478
development_oof,ETS2+TGFBR2,linear_additive,0.774230509830249,0.03226964987789385
development_oof,FEV,linear_additive,0.8611106348489808,0.05368072156844804
development_oof,FEV+MAP7D1,linear_additive,0.9111054177515692,0.044490571175731325
development_oof,FOSB,linear_additive,0.8671279904886305,0.03433177355765569
development_oof,FOSB+IKZF3,linear_additive,0.9203252417092098,0.05298753787483108
development_oof,FOSB+OSR2,linear_additive,0.9438357997156207,0.04394050649354318
development_oof,FOSB+UBASH3B,linear_additive,0.7570753876301034,0.05259171104065647
development_oof,FOXA1,linear_additive,0.8230806271799445,0.03650301932302134
development_oof,FOXA1+FOXA3,linear_additive,0.9210009248201546,0.04198270148582415
development_oof,FOXA1+FOXF1,linear_additive,0.9536092556579685,0.024153268660465268
development_oof,FOXA1+HOXB9,linear_additive,0.9582915995878021,0.03259535689503737
development_oof,FOXA1+KLF1,linear_additive,0.8969813969056329,0.03606638070354319
development_oof,FOXA3,linear_additive,0.8582838545994143,0.042747356871415065
development_oof,FOXA3+FOXL2,linear_additive,0.940277637710205,0.044848257938235755
development_oof,FOXA3+HOXB9,linear_additive,0.957120837914496,0.039228728132813216
development_oof,FOXF1,linear_additive,0.822183972063367,0.03278671474158919
development_oof,FOXF1+FOXL2,linear_additive,0.9561313717985023,0.036958523544508674
development_oof,FOXF1+HOXB9,linear_additive,0.9505184339364955,0.028455512242686113
development_oof,FOXL2+HOXB9,linear_additive,0.9457032819479203,0.0387013339428581
development_oof,FOXL2+MEIS1,linear_additive,0.9042146936915348,0.035756372866101276
development_oof,FOXL2+POU3F2,linear_additive,0.9441623208545878,0.03581751114814164
development_oof,FOXL2+ZNF318,linear_additive,0.877848689098437,0.03391000589667169
development_oof,GLB1L2,linear_additive,0.521181899088166,0.040217724672651965
development_oof,HES7,linear_additive,0.5974544476307102,0.1078021135668532
development_oof,HK2,linear_additive,0.4146671727408645,0.031740252445437336
development_oof,HOXA13,linear_additive,0.8013267647615056,0.08202221250135047
development_oof,HOXB9,linear_additive,0.916270443671996,0.026347952748641077
development_oof,HOXC13,linear_additive,0.9120004015064784,0.03318700272412612
development_oof,HOXC13+ZC3HAV1,linear_additive,0.8772396041098807,0.035131133744405726
development_oof,IER5L,linear_additive,0.7368500938749164,0.050278831489969096
development_oof,IGDCC3,linear_additive,0.9677034007268778,0.018170181729357096
development_oof,IGDCC3+MAPK1,linear_additive,0.8560545210419677,0.03371390169695159
development_oof,IGDCC3+PRTG,linear_additive,0.9147711126281846,0.04830445092235934
development_oof,IGDCC3+TGFBR2,linear_additive,0.9513757322514693,0.023273184923574133
development_oof,IKZF3,linear_additive,0.980401508306162,0.03312930461116296
development_oof,IKZF3+MAP2K3,linear_additive,0.9461889781817557,0.04115309753207523
development_oof,IKZF3+MAP2K6,linear_additive,0.9656022156443282,0.0301407121375498
development_oof,IKZF3+MAPK1,linear_additive,0.9529219508157765,0.032773609787886654
development_oof,IRF1+SET,linear_additive,0.3401223280677527,0.11807317961329514
development_oof,ISL2,linear_additive,0.30297104124887975,0.030273711587024476
development_oof,JUN,linear_additive,0.7512302912655511,0.05913006797162176
development_oof,KIF18B,linear_additive,0.6996144399194395,0.02401019662475856
development_oof,KIF18B+KIF2C,linear_additive,0.5984668785084837,0.03261841840351348
development_oof,KLF1,linear_additive,0.8868774983200801,0.035415484410395395
development_oof,KLF1+MAP2K6,linear_additive,0.9118649421861657,0.028133209889052203
development_oof,KLF1+TGFBR2,linear_additive,0.9236488199215163,0.03200061586152196
development_oof,KMT2A,linear_additive,0.4876442657893024,0.03208679142826715
development_oof,LHX1,linear_additive,0.3415789966103019,0.06009253633811067
development_oof,LYL1,linear_additive,0.39484847251725347,0.036415500994350446
development_oof,MAP2K3,linear_additive,0.37423294703431326,0.037290943485634664
development_oof,MAP2K3+MAP2K6,linear_additive,0.8668951603648385,0.025105399301922036
development_oof,MAP2K3+SLC38A2,linear_additive,0.73596772615976,0.02748765091255933
development_oof,MAP2K6,linear_additive,0.18772861830382984,0.03235511183741537
development_oof,MAP2K6+SPI1,linear_additive,0.8342004833938726,0.05842314189570423
development_oof,MAP4K5,linear_additive,0.5338769338276985,0.02855363729383928
development_oof,MAP7D1,linear_additive,0.6020825867190559,0.044011882119862185
development_oof,MAPK1,linear_additive,0.9415796083070214,0.03337283981776957
development_oof,MAPK1+TGFBR2,linear_additive,0.9016413938764208,0.032448569205237004
development_oof,MEIS1,linear_additive,0.5503197058450532,0.02644753603323429
development_oof,MIDN,linear_additive,0.720969576830264,0.05919495295758149
development_oof,NCL,linear_additive,0.3115789159650342,0.03180999062785809
development_oof,OSR2,linear_additive,0.9418134193455415,0.02699358355705008
development_oof,OSR2+PTPN12,linear_additive,0.8118738439152811,0.029671894158386253
development_oof,OSR2+UBASH3B,linear_additive,0.7455871152761706,0.03386820416940113
development_oof,PLK4,linear_additive,0.5364141358084966,0.05977708786301373
development_oof,PLK4+STIL,linear_additive,0.6006635426976954,0.06247015521770288
development_oof,POU3F2,linear_additive,0.8295251463307538,0.029613229629534603
development_oof,PRTG,linear_additive,0.9531629615278017,0.024532000804871373
development_oof,PRTG+TGFBR2,linear_additive,0.9559512560100497,0.025025302586507953
development_oof,PTPN1,linear_additive,0.6265020806879195,0.0673859627968302
development_oof,PTPN12+PTPN9,linear_additive,0.9665009726339893,0.024704990627744814
development_oof,PTPN12+SAMD1,linear_additive,0.9628953265735665,0.030398069562939476
development_oof,PTPN12+SNAI1,linear_additive,0.8852988091540619,0.03240852649210717
development_oof,PTPN12+UBASH3B,linear_additive,0.9138501588457154,0.046900992100594174
development_oof,PTPN12+ZBTB10,linear_additive,0.883404961511922,0.04688152308109969
development_oof,PTPN12+ZBTB25,linear_additive,0.9667854155801037,0.03218900547217648
development_oof,PTPN13,linear_additive,0.5709767174767955,0.04223175666913647
development_oof,PTPN9+UBASH3B,linear_additive,0.9678967189100284,0.028280749693300043
development_oof,RREB1,linear_additive,0.6041480633059498,0.041603992371849634
development_oof,RUNX1T1,linear_additive,0.5254705575252742,0.02088615561571556
development_oof,S1PR2,linear_additive,0.5210942577638387,0.06094410308148493
development_oof,SAMD1,linear_additive,0.941551392675099,0.027170242684657533
development_oof,SAMD1+TGFBR2,linear_additive,0.9032954746885579,0.03574717582637685
development_oof,SAMD1+UBASH3B,linear_additive,0.9672229671417438,0.025549188413221555
development_oof,SAMD1+ZBTB1,linear_additive,0.9616288306370792,0.03079252689735353
development_oof,SGK1,linear_additive,0.9064405618973586,0.02639893166757941
development_oof,SGK1+TBX2,linear_additive,0.9115967992350879,0.04113004532067605
development_oof,SGK1+TBX3,linear_additive,0.9313847895053431,0.03797955264478858
development_oof,SLC38A2,linear_additive,-0.28661951814026504,0.03981042140763929
development_oof,SLC4A1,linear_additive,0.21973867707361677,0.06291407232416368
development_oof,SNAI1,linear_additive,0.9093319830864179,0.028044956465169985
development_oof,SNAI1+UBASH3B,linear_additive,0.9078640595501414,0.027141221472725595
development_oof,SNAI1+ZBTB10,linear_additive,0.8776376636299821,0.07216575124875267
development_oof,SPI1,linear_additive,0.9245688271324334,0.05441983021974545
development_oof,STIL,linear_additive,0.6628685671736205,0.024651868074105306
development_oof,TBX2+TBX3,linear_additive,0.9688590362539126,0.02578586257459946
development_oof,TBX3,linear_additive,0.9072951594733053,0.034165549730151366
development_oof,TMSB4X,linear_additive,0.85472476044128,0.026305051276240176
development_oof,TP73,linear_additive,0.7896632508588917,0.1363915141537487
development_oof,TSC22D1,linear_additive,0.43554176054914756,0.03159116100809812
development_oof,UBASH3A,linear_additive,0.606587559651797,0.08543063822358994
development_oof,UBASH3B,linear_additive,0.9139746985369844,0.025771216902869286
development_oof,UBASH3B+ZBTB25,linear_additive,0.9645525618599966,0.02534855431746695
development_oof,ZBTB1,linear_additive,0.9254805398519874,0.026150679448617483
development_oof,ZBTB10,linear_additive,0.9144570121236313,0.04001703308802938
development_oof,ZBTB25,linear_additive,0.8529302115740903,0.042794296166905686
development_oof,ZNF318,linear_additive,0.6560847149464296,0.03419147750455947
development_oof,AHR,train_mean,0.7003108165269584,0.044336252646445896
development_oof,AHR+KLF1,train_mean,0.25519566172290054,0.08357228650868065
development_oof,ARID1A,train_mean,0.7191215275560608,0.06791167636534262
development_oof,ARRDC3,train_mean,0.6249169828123112,0.03689082135522177
development_oof,ATL1,train_mean,0.7460405462099651,0.06091186709266991
development_oof,BAK1,train_mean,-0.09799341501902202,0.052789802212143334
development_oof,BAK1+KLF1,train_mean,0.15764111698731584,0.0772833586712366
development_oof,BAK1+TMSB4X,train_mean,0.2157958027712273,0.060842755805344234
development_oof,BCL2L11+TGFBR2,train_mean,0.2894211082265646,0.0507397633233921
development_oof,BCORL1,train_mean,0.3426639348851052,0.04750453930886471
development_oof,BPGM,train_mean,0.5197012047627176,0.057298773669111784
development_oof,BPGM+SAMD1,train_mean,0.666970900186146,0.07579524747550599
development_oof,BPGM+ZBTB1,train_mean,0.608683516775791,0.07522833896578329
development_oof,CBFA2T3+FEV,train_mean,0.6308217931589314,0.12953612699833342
development_oof,CBFA2T3+POU3F2,train_mean,0.772191172210088,0.05414850951604869
development_oof,CBFA2T3+PRDM1,train_mean,0.8398079184615771,0.1048306188937821
development_oof,CBL,train_mean,0.47208198647274197,0.05268345002149276
development_oof,CBL+PTPN12,train_mean,0.5511608363165013,0.09127267115239877
development_oof,CBL+PTPN9,train_mean,0.6901372048344638,0.0716617098951334
development_oof,CBL+TGFBR2,train_mean,0.5851095681150116,0.062235511295521746
development_oof,CBL+UBASH3B,train_mean,0.627798144584401,0.1038569027316503
development_oof,CDKN1A,train_mean,0.7409919610344156,0.04674330716624843
development_oof,CDKN1A+CDKN1B,train_mean,0.734767439795378,0.06657227801998901
development_oof,CDKN1A+CDKN1C,train_mean,0.742026974650509,0.0690977908966515
development_oof,CDKN1B+CDKN1C,train_mean,0.7232905803926206,0.06306538596834092
development_oof,CDKN1C,train_mean,0.7235136800851355,0.048656695909720625
development_oof,CEBPA,train_mean,0.5836534210297086,0.21059651911783783
development_oof,CEBPA+CEBPB,train_mean,0.5510570172200862,0.20015606080174236
development_oof,CEBPA+JUN,train_mean,0.5779420413147461,0.21716858936891498
development_oof,CEBPA+KLF1,train_mean,0.5807827199064928,0.15133575431596397
development_oof,CEBPA+ZC3HAV1,train_mean,0.5372768523938546,0.18924578235804657
