target_id	inchikey	dose	exec_rho	exec_q	closure_rank	closure_pct	z_closure	chembl_known_target	chembl_known_is_target	scf_direction_score	tier
OR10W1	ZKDHPMYHSXIDJT-UHFFFAOYSA-N	25.97	0.040018992627969	0.0	1055	0.8963	-1.531	False	False	0.3804	C
OR2J3	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.0223218689167392	0.0	1021	0.8675	-1.531	False	False	0.3849	C
KCNK12	FNIJWCUPMHCILC-UHFFFAOYSA-N	4.65	0.0298112421035311	0.0	963	0.8182	-1.532	False	False	0.413	C
OR5AU1	FBLAHUMENIHUGG-UHFFFAOYSA-N	75.9	0.0223495422399465	0.0	692	0.5879	-1.532	False	False	0.3661	C
OR2A12	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.0215682041393075	0.0	974	0.8275	-1.532	False	False	0.3479	C
OR1R1	YRCLMVBHDXMDGI-UHFFFAOYSA-N	49.47	0.0408481053074847	0.0	1137	0.966	-1.533	False	False		C
OR1P1	ZKDHPMYHSXIDJT-UHFFFAOYSA-N	25.97	0.035356329003699	0.0	943	0.8012	-1.533	False	False	0.3851	C
KCNG2	FPKFMIHJPUIGST-UHFFFAOYSA-N	200.0	0.037789080234736	0.0	1152	0.9788	-1.534	False	False	0.3315	C
KCNG2	XEOWIRGIROIBPD-UHFFFAOYSA-N	19.2	0.0362993092235944	0.0	1152	0.9788	-1.534	False	False	0.3315	C
OR2B8	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.0236870608228221	0.0	1030	0.8751	-1.534	False	False		C
CHRNA1	JYDFOXZALFOSJF-UHFFFAOYSA-N	160.06	0.026439598801655	0.0	240	0.2039	-1.535	False	False	0.4198	C
OR10A7	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.0251729590875803	0.0	1102	0.9363	-1.535	False	False	0.4068	C
OR2A2	VGYCHSOZFBOOKO-UHFFFAOYSA-N	32.9	0.0207058582790705	0.0	889	0.7553	-1.535	False	False	0.3568	C
OR1C1	ZKDHPMYHSXIDJT-UHFFFAOYSA-N	25.97	0.0364521645711787	0.0	1046	0.8887	-1.536	False	False	0.403	C
LTB4R2	BAJVTNDELBXKDE-UHFFFAOYSA-N	87.6	0.0311373955112221	0.0	1104	0.938	-1.536	False	False	0.3945	C
OR8H3	AQDKTHFYGXJVBN-UHFFFAOYSA-N	53.3	0.0168002978860318	0.0	656	0.5573	-1.536	False	False	0.3611	C
OR2T8	ZKDHPMYHSXIDJT-UHFFFAOYSA-N	25.97	0.0363854373250254	0.0	1116	0.9482	-1.537	False	False	0.4065	C
HTR1A	FLSGWAKDRPGHJD-LICLKQGHSA-N	16.0	0.0266819010241475	0.0	331	0.2812	-1.538	False	False	0.4179	C
OR4D5	ZVCADZQSJQBNLZ-UHFFFAOYSA-N	60.4	0.0222416081962118	0.0	1109	0.9422	-1.538	False	False	0.4273	C
OR4B1	ZVCADZQSJQBNLZ-UHFFFAOYSA-N	60.4	0.0211794354261165	0.0	966	0.8207	-1.538	False	False	0.3902	C
OR4Q3	ZVCADZQSJQBNLZ-UHFFFAOYSA-N	60.4	0.0196483856305542	0.0	1097	0.932	-1.538	False	False	0.403	C
KCNK6	QJJXYPPXXYFBGM-KVDYWLTISA-N	29.8	0.0443930387502346	0.0	805	0.6839	-1.539	False	False	0.3626	C
OR10G9	JRJNDYBSBGHCTB-ZHACJKMWSA-N	49.47	0.0251399147300071	0.0	1092	0.9278	-1.539	False	False	0.357	C
OR4D1	ZVCADZQSJQBNLZ-UHFFFAOYSA-N	60.4	0.0223410031909629	0.0	1120	0.9516	-1.539	False	False	0.4152	C
OR2T4	JRJNDYBSBGHCTB-ZHACJKMWSA-N	49.47	0.0204486787696532	0.0	854	0.7256	-1.539	False	False	0.4352	C
OR4D11	ZVCADZQSJQBNLZ-UHFFFAOYSA-N	60.4	0.020891126772203	0.0	1015	0.8624	-1.54	False	False	0.4094	C
LTB4R2	GIFWAEOTCKRVPA-DAXSKMNVSA-N	25.99	0.0347208581039039	0.0	1101	0.9354	-1.541	False	False	0.3945	C
OR4D11	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.024616340273776	0.0	1016	0.8632	-1.541	False	False	0.4094	C
OR2T2	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.0218355456301206	0.0	943	0.8012	-1.541	False	False	0.381	C
OR2H1	ZKDHPMYHSXIDJT-UHFFFAOYSA-N	25.97	0.0349857929173395	0.0	1047	0.8895	-1.542	False	False	0.3883	C
OR2T7	VGYCHSOZFBOOKO-UHFFFAOYSA-N	32.9	0.0246609736885989	0.0	1028	0.8734	-1.542	False	False	0.3881	C
OR6V1	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.0246010919726436	0.0	1083	0.9201	-1.542	False	False	0.3987	C
OR5J2	VGYCHSOZFBOOKO-UHFFFAOYSA-N	32.9	0.0237852870475518	0.0	993	0.8437	-1.542	False	False	0.3676	C
LTB4R	XFSHOUNLXGXSBL-UHFFFAOYSA-N	71.43	0.0217388481157355	0.0	922	0.7833	-1.542	False	False	0.3978	C
OR7A10	VGYCHSOZFBOOKO-UHFFFAOYSA-N	32.9	0.0208711455281227	0.0	880	0.7477	-1.542	False	False	0.3866	C
KCNA7	FPKFMIHJPUIGST-UHFFFAOYSA-N	200.0	0.0374335958260272	0.0	818	0.695	-1.543	False	False	0.4277	C
OR1D4	ZKDHPMYHSXIDJT-UHFFFAOYSA-N	25.97	0.0373190960489616	0.0	992	0.8428	-1.543	False	False	0.3651	C
OR2AG1	ZKDHPMYHSXIDJT-UHFFFAOYSA-N	25.97	0.0307679381722825	0.0	949	0.8063	-1.543	False	False	0.4242	C
OR4A4P	ZVCADZQSJQBNLZ-UHFFFAOYSA-N	60.4	0.0220994612765913	0.0	1056	0.8972	-1.543	False	False		C
OR2V2	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.0215951576635859	0.0	989	0.8403	-1.543	False	False	0.3747	C
OR4F4	ZVCADZQSJQBNLZ-UHFFFAOYSA-N	60.4	0.0170904435519896	0.0	779	0.6619	-1.543	False	False	0.3858	C
OR4D2	JRJNDYBSBGHCTB-ZHACJKMWSA-N	49.47	0.0271873387608123	0.0	1151	0.9779	-1.544	False	False	0.4142	C
OR6J1	VGYCHSOZFBOOKO-UHFFFAOYSA-N	32.9	0.0198907455738393	0.0	766	0.6508	-1.544	False	False	0.3927	C
GPR32P1	BQNMCASOYODBDK-UHFFFAOYSA-N	14.94	0.0330310438633546	0.0	592	0.503	-1.545	False	False		C
OR5L1	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.0239899032042329	0.0	983	0.8352	-1.545	False	False	0.3853	C
OR2B6	VGYCHSOZFBOOKO-UHFFFAOYSA-N	32.9	0.0238272708079715	0.0	956	0.8122	-1.545	False	False	0.3974	C
OR3A2	SSGUXMZISLXZNI-UHFFFAOYSA-N	257.0	0.0307874312795289	0.0	1119	0.9507	-1.546	False	False	0.3648	C
OR52L2P	JRJNDYBSBGHCTB-ZHACJKMWSA-N	49.47	0.0249500504644403	0.0	846	0.7188	-1.546	False	False		C
OR4D10	ZVCADZQSJQBNLZ-UHFFFAOYSA-N	60.4	0.0208100937913997	0.0	994	0.8445	-1.546	False	False	0.3824	C
OR4M1	ZVCADZQSJQBNLZ-UHFFFAOYSA-N	60.4	0.0195259551611096	0.0	841	0.7145	-1.546	False	False	0.3962	C
VN1R1	QQWSKGRYIBXHPC-UHFFFAOYSA-N	80.64	0.0325637233421126	0.0	595	0.5055	-1.547	False	False	0.3787	C
OR52B2	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.024659883752561	0.0	1081	0.9184	-1.547	False	False	0.3951	C
OR10H1	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.0237743031700643	0.0	1024	0.87	-1.547	False	False	0.318	C
GLRB	FNIJWCUPMHCILC-UHFFFAOYSA-N	4.65	0.0236324488146993	0.0	181	0.1538	-1.547	False	False	0.3749	C
OR4S1	ZVCADZQSJQBNLZ-UHFFFAOYSA-N	60.4	0.0219339706036315	0.0	1001	0.8505	-1.547	False	False	0.4089	C
CHRNA4	SCXAYTWCHGRQPA-UHFFFAOYSA-N	5.54	0.0199542458817316	0.0	212	0.1801	-1.547	False	False	0.3716	C
OR10G4	JRJNDYBSBGHCTB-ZHACJKMWSA-N	49.47	0.0254405625154776	0.0	1125	0.9558	-1.548	False	False	0.3575	C
OR9I1	VGYCHSOZFBOOKO-UHFFFAOYSA-N	32.9	0.0218973401661002	0.0	850	0.7222	-1.549	False	False	0.3647	C
OR4F17	ZVCADZQSJQBNLZ-UHFFFAOYSA-N	60.4	0.0173755252384202	0.0	781	0.6636	-1.55	False	False	0.4243	C
OR13C2	NDLLKGKHHLXJDU-UHFFFAOYSA-N	13.8	0.0167088988465555	0.0	644	0.5472	-1.55	False	False	0.3812	C
OR10G7	VGYCHSOZFBOOKO-UHFFFAOYSA-N	32.9	0.0262804421925619	0.0	1085	0.9218	-1.551	False	False	0.3624	C
OR1F1	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.0259621936499575	0.0	1095	0.9303	-1.551	False	False	0.382	C
OR9Q2	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.0239649334833726	0.0	1009	0.8573	-1.551	False	False	0.3937	C
OR1N1	VGYCHSOZFBOOKO-UHFFFAOYSA-N	32.9	0.022968429348993	0.0	959	0.8148	-1.551	False	False	0.3968	C
ADGRE3	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.0195280285494069	0.0	439	0.373	-1.551	False	False	0.3706	C
OR10G4	ZVCADZQSJQBNLZ-UHFFFAOYSA-N	60.4	0.0243562419034691	0.0	1124	0.955	-1.552	False	False	0.3575	C
OR4X1	ZVCADZQSJQBNLZ-UHFFFAOYSA-N	60.4	0.0234711227928775	0.0	1027	0.8726	-1.552	False	False	0.3911	C
OR1F2P	ZKDHPMYHSXIDJT-UHFFFAOYSA-N	25.97	0.0408494136230155	0.0	1082	0.9193	-1.553	False	False		C
OR4Q2	ZVCADZQSJQBNLZ-UHFFFAOYSA-N	60.4	0.0251546074155853	0.0	1132	0.9618	-1.553	False	False	0.3965	C
OR10G3	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.0230225301839094	0.0	1040	0.8836	-1.553	False	False	0.3776	C
NPBWR1	XFSHOUNLXGXSBL-UHFFFAOYSA-N	71.43	0.0225120025504222	0.0	952	0.8088	-1.553	False	False	0.3506	C
OR4N2	ZVCADZQSJQBNLZ-UHFFFAOYSA-N	60.4	0.0216209757599676	0.0	993	0.8437	-1.553	False	False	0.3291	C
GPR160	QJXHXKPITHZZRI-UHFFFAOYSA-N	49.47	0.2163229606860374	0.0	380	0.3229	-1.554	False	False	0.3894	C
GPR37	PFMXWIFQXGUQFF-UHFFFAOYSA-N	237.0	0.0840902122092088	0.0	221	0.1878	-1.554	False	False	0.3928	C
OR2G2	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.0246883879104384	0.0	1000	0.8496	-1.554	False	False	0.3566	C
OR2H1	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.0235470296988889	0.0	1043	0.8862	-1.554	False	False	0.3883	C
OR2C3	ZKDHPMYHSXIDJT-UHFFFAOYSA-N	25.97	0.03785316347488	0.0	1064	0.904	-1.555	False	False	0.3968	C
OR10C1	ZKDHPMYHSXIDJT-UHFFFAOYSA-N	25.97	0.0359687671333663	0.0	1117	0.949	-1.555	False	False	0.3676	C
OR2C1	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.0218471566502503	0.0	987	0.8386	-1.555	False	False	0.3924	C
OR10G7	JRJNDYBSBGHCTB-ZHACJKMWSA-N	49.47	0.0253664839787874	0.0	1084	0.921	-1.556	False	False	0.3624	C
OR1M1	VGYCHSOZFBOOKO-UHFFFAOYSA-N	32.9	0.0230122638398089	0.0	893	0.7587	-1.556	False	False	0.3858	C
OR2T35	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.0230622746656121	0.0	971	0.825	-1.557	False	False	0.3748	C
CHRNA3	JYDFOXZALFOSJF-UHFFFAOYSA-N	160.06	0.0210766369559095	0.0	176	0.1495	-1.558	False	False	0.383	C
OR52K1	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.024970187295628	0.0	1069	0.9082	-1.559	False	False	0.3963	C
CACNA1H	MGWUMZFAYGKELJ-JXMROGBWSA-N	29.05	0.0615186362803518	0.0	322	0.2736	-1.56	False	False	0.3718	C
OR6S1	TZYWCYJVHRLUCT-VABKMULXSA-N	525.0	0.0297477585475048	0.0	1112	0.9448	-1.56	False	False	0.4095	C
OR1E2	FBLAHUMENIHUGG-UHFFFAOYSA-N	75.9	0.0256184264397486	0.0	1009	0.8573	-1.56	False	False	0.3821	C
OR4K15	ZVCADZQSJQBNLZ-UHFFFAOYSA-N	60.4	0.0237447014992785	0.0	922	0.7833	-1.56	False	False	0.3861	C
OR8B8	ZVCADZQSJQBNLZ-UHFFFAOYSA-N	60.4	0.0221264052457124	0.0	991	0.842	-1.56	False	False	0.3553	C
OR4N4C	ZVCADZQSJQBNLZ-UHFFFAOYSA-N	60.4	0.022004872097094	0.0	1051	0.8929	-1.56	False	False	0.3388	C
CNGB1	TZAGWNOMRDGTBS-UHFFFAOYSA-N	200.0	0.06127710239861	0.0	241	0.2048	-1.561	False	False	0.417	C
OR4D1	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.0260013294548584	0.0	1120	0.9516	-1.561	False	False	0.4152	C
OR52L1	JRJNDYBSBGHCTB-ZHACJKMWSA-N	49.47	0.025664951411197	0.0	916	0.7782	-1.561	False	False	0.3988	C
MTNR1A	BNFLSPBWCHLHEZ-UHFFFAOYSA-N	80.0	0.0362708978814316	0.0	269	0.2285	-1.562	False	False	0.3459	C
HCN3	FNIJWCUPMHCILC-UHFFFAOYSA-N	4.65	0.0288389664557962	0.0	380	0.3229	-1.562	False	False	0.3816	C
AVPR2	XFSHOUNLXGXSBL-UHFFFAOYSA-N	71.43	0.0273937713092717	0.0	868	0.7375	-1.562	False	False	0.4147	C
OR4N4	ZVCADZQSJQBNLZ-UHFFFAOYSA-N	60.4	0.0225133348474744	0.0	1064	0.904	-1.562	False	False	0.3995	C
OR5A2	ZVCADZQSJQBNLZ-UHFFFAOYSA-N	60.4	0.0203974039548247	0.0	839	0.7128	-1.563	False	False	0.4119	C
OR5L2	VGYCHSOZFBOOKO-UHFFFAOYSA-N	32.9	0.0216811106099135	0.0	836	0.7103	-1.564	False	False	0.3992	C
MRGPRD	FBLAHUMENIHUGG-UHFFFAOYSA-N	75.9	0.0183785459495827	0.0	593	0.5038	-1.564	False	False	0.4049	C
OR5BS1	ZKDHPMYHSXIDJT-UHFFFAOYSA-N	25.97	0.0361259903403444	0.0	966	0.8207	-1.565	False	False		C
OR52L1	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.0250664606173928	0.0	916	0.7782	-1.565	False	False	0.3988	C
OR6T1	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.0247180499439092	0.0	1101	0.9354	-1.565	False	False	0.3801	C
OR5M9	ZVCADZQSJQBNLZ-UHFFFAOYSA-N	60.4	0.0238840812166846	0.0	924	0.785	-1.566	False	False	0.3834	C
OR6P1	ZKDHPMYHSXIDJT-UHFFFAOYSA-N	25.97	0.0352766036175651	0.0	1014	0.8615	-1.567	False	False	0.3776	C
KCNN4	IJCTYZWGKIPTCH-UHFFFAOYSA-N	51.95	0.0341601843016563	0.0	914	0.7766	-1.567	False	False	0.3824	C
OR2S2	ZVCADZQSJQBNLZ-UHFFFAOYSA-N	60.4	0.0212411817298227	0.0	867	0.7366	-1.567	False	False	0.3406	C
OR6C74	AQDKTHFYGXJVBN-UHFFFAOYSA-N	53.3	0.0165060070340687	0.0	715	0.6075	-1.567	False	False	0.3695	C
LRRC26	QUBDRNPPXABSBC-UHFFFAOYSA-N	49.47	0.0513308123743315	0.0	1139	0.9677	-1.568	False	False	0.3895	C
TRPM4	UDUSRIUSQLXMIF-UHFFFAOYSA-N	45.46	0.0299726323252681	0.0	724	0.6151	-1.568	False	False	0.3613	C
OR2A1	VGYCHSOZFBOOKO-UHFFFAOYSA-N	32.9	0.0260490218819694	0.0	1100	0.9346	-1.568	False	False		C
GRM2	XTDSQGZTUNWGHR-UHFFFAOYSA-N	49.47	0.0224868313329473	0.0	597	0.5072	-1.568	False	False	0.3924	C
OR4E1	NDLLKGKHHLXJDU-UHFFFAOYSA-N	13.8	0.0182502720762738	0.0	821	0.6975	-1.568	False	False	0.3932	C
OR2W6P	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.0236728377985856	0.0	973	0.8267	-1.57	False	False		C
OR5D14	AQDKTHFYGXJVBN-UHFFFAOYSA-N	53.3	0.0177438582591055	0.0	740	0.6287	-1.57	False	False	0.3771	C
ADRA1D	QJJXYPPXXYFBGM-KVDYWLTISA-N	29.8	0.0473892927965894	0.0	624	0.5302	-1.571	False	False	0.3921	C
OR3A4P	MDBJHVGNCOQLDU-UHFFFAOYSA-N	168.79	0.0302727910572662	0.0	965	0.8199	-1.571	False	False		C
OR5AK2	JYDFOXZALFOSJF-UHFFFAOYSA-N	160.06	0.0265157290958709	0.0	575	0.4885	-1.571	False	False	0.3871	C
OR13C9	NDLLKGKHHLXJDU-UHFFFAOYSA-N	13.8	0.0173060398447664	0.0	671	0.5701	-1.571	False	False	0.4099	C
OR3A2	TZYWCYJVHRLUCT-VABKMULXSA-N	525.0	0.0308298535885813	0.0	1120	0.9516	-1.572	False	False	0.3648	C
OR4N4C	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.0257526566923179	0.0	1052	0.8938	-1.572	False	False	0.3388	C
OR5L1	VGYCHSOZFBOOKO-UHFFFAOYSA-N	32.9	0.0240394900373444	0.0	983	0.8352	-1.573	False	False	0.3853	C
OR9G4	VGYCHSOZFBOOKO-UHFFFAOYSA-N	32.9	0.0222234304959362	0.0	764	0.6491	-1.573	False	False	0.3773	C
DRD4	FPKFMIHJPUIGST-UHFFFAOYSA-N	200.0	0.0397843251914336	0.0	1088	0.9244	-1.574	False	False	0.3797	C
OR2B8	VGYCHSOZFBOOKO-UHFFFAOYSA-N	32.9	0.0243230609986743	0.0	1030	0.8751	-1.574	False	False		C
OR6F1	JRJNDYBSBGHCTB-ZHACJKMWSA-N	49.47	0.0237197447002946	0.0	1006	0.8547	-1.574	False	False	0.3894	C
ADGRE3	KPJKWKUDBQQILH-UHFFFAOYSA-N	2.12	0.018082452692417	0.0	441	0.3747	-1.574	False	False	0.3706	C
LTB4R	BAJVTNDELBXKDE-UHFFFAOYSA-N	87.6	0.0292634956691655	0.0	922	0.7833	-1.575	False	False	0.3978	C
OR2H2	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.0251728030742272	0.0	1090	0.9261	-1.575	False	False	0.3894	C
OR4X2	ZVCADZQSJQBNLZ-UHFFFAOYSA-N	60.4	0.0247831868613774	0.0	1121	0.9524	-1.575	False	False	0.3668	C
ADGRG4	SPABMCLDHGNLFQ-BJMVGYQFSA-N	114.0	0.1791386999633178	0.0	281	0.2387	-1.576	False	False	0.3818	C
KCNK6	TUTVDOPAKOUNQV-UHFFFAOYSA-N	71.4	0.0551728240746764	0.0	802	0.6814	-1.576	False	False	0.3626	C
OR2T33	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.024361383377972	0.0	1078	0.9159	-1.576	False	False	0.3834	C
OR5V1	NDLLKGKHHLXJDU-UHFFFAOYSA-N	13.8	0.0194574319429443	0.0	806	0.6848	-1.576	False	False	0.3715	C
KCNJ14	FPKFMIHJPUIGST-UHFFFAOYSA-N	200.0	0.0368505033095755	0.0	858	0.729	-1.577	False	False	0.3798	C
OR2A14	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.0261971371623826	0.0	1065	0.9048	-1.577	False	False	0.4131	C
OR1C1	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.0251040405437525	0.0	1044	0.887	-1.577	False	False	0.403	C
CHRNB2	KPJKWKUDBQQILH-UHFFFAOYSA-N	2.12	0.0196474764460184	0.0	378	0.3212	-1.577	False	False	0.47	C
GPR35	ZKDHPMYHSXIDJT-UHFFFAOYSA-N	25.97	0.0302193964139147	0.0	946	0.8037	-1.578	False	False	0.3992	C
OR2C3	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.0253987579351637	0.0	1062	0.9023	-1.578	False	False	0.3968	C
OR5J2	ZVCADZQSJQBNLZ-UHFFFAOYSA-N	60.4	0.0226573670889885	0.0	992	0.8428	-1.578	False	False	0.3676	C
OR10C1	MCDJQHQCVHCWJZ-XNTDXEJSSA-N	22.18	0.0298696249498384	0.0	1117	0.949	-1.579	False	False	0.3676	C
OR4D5	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.0264053075466426	0.0	1109	0.9422	-1.579	False	False	0.4273	C
OR5C1	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.0254823891076825	0.0	1138	0.9669	-1.579	False	False	0.3928	C
OR2A12	VGYCHSOZFBOOKO-UHFFFAOYSA-N	32.9	0.0235991724963122	0.0	977	0.8301	-1.58	False	False	0.3479	C
OR10G9	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.0258603983939934	0.0	1092	0.9278	-1.581	False	False	0.357	C
OR6Q1	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.0246255158521562	0.0	1005	0.8539	-1.581	False	False	0.403	C
GPR35	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.0237541059034134	0.0	941	0.7995	-1.581	False	False	0.3992	C
OR1L6	AQDKTHFYGXJVBN-UHFFFAOYSA-N	53.3	0.0193461573139389	0.0	677	0.5752	-1.581	False	False	0.3709	C
OR10G7	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.0260078438965007	0.0	1086	0.9227	-1.583	False	False	0.3624	C
OR2G6	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.0251967777149591	0.0	1002	0.8513	-1.583	False	False	0.3121	C
OR5M11	ZVCADZQSJQBNLZ-UHFFFAOYSA-N	60.4	0.0242291909449719	0.0	1076	0.9142	-1.583	False	False	0.4106	C
OR2T7	ZVCADZQSJQBNLZ-UHFFFAOYSA-N	60.4	0.0224234801300403	0.0	1026	0.8717	-1.583	False	False	0.3881	C
OR2B11	TZYWCYJVHRLUCT-VABKMULXSA-N	525.0	0.0311366950047784	0.0	1132	0.9618	-1.584	False	False	0.3922	C
OR4N4	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.0263944136397508	0.0	1064	0.904	-1.584	False	False	0.3995	C
OR9Q2	VGYCHSOZFBOOKO-UHFFFAOYSA-N	32.9	0.0244810991208602	0.0	1009	0.8573	-1.584	False	False	0.3937	C
OR2T12	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.0243021804248891	0.0	1084	0.921	-1.584	False	False	0.4074	C
MRGPRD	BQNMCASOYODBDK-UHFFFAOYSA-N	14.94	0.0242637178590348	0.0	593	0.5038	-1.584	False	False	0.4049	C
CLCN1	YLEARPUNMCCKMP-DOFZRALJSA-N	10.0	0.0242214384112749	0.0	256	0.2175	-1.584	False	False	0.3746	C
OR6B2	VGYCHSOZFBOOKO-UHFFFAOYSA-N	32.9	0.0219467815769555	0.0	807	0.6856	-1.584	False	False	0.3916	C
KCNH7	YJRJARYHRGMBPL-UHFFFAOYSA-N	111.64	0.1591618780090844	0.0	6	0.0051	-1.585	False	False	0.3827	C
OR10G8	ZVCADZQSJQBNLZ-UHFFFAOYSA-N	60.4	0.0254738057563947	0.0	1080	0.9176	-1.585	False	False	0.4016	C
OR2T8	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.0251832994547475	0.0	1115	0.9473	-1.586	False	False	0.4065	C
OR6N2	AQDKTHFYGXJVBN-UHFFFAOYSA-N	53.3	0.0171981135563849	0.0	537	0.4562	-1.586	False	False	0.3575	C
OR13J1	TZYWCYJVHRLUCT-VABKMULXSA-N	525.0	0.0301740181526203	0.0	1134	0.9635	-1.587	False	False	0.3915	C
SSTR3	ZKDHPMYHSXIDJT-UHFFFAOYSA-N	25.97	0.0289086089480414	0.0	986	0.8377	-1.587	False	False	0.3775	C
OR2H2	VGYCHSOZFBOOKO-UHFFFAOYSA-N	32.9	0.0262598959704615	0.0	1090	0.9261	-1.587	False	False	0.3894	C
SSTR1	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.0214397268547409	0.0	763	0.6483	-1.587	False	False	0.3754	C
OR2W3	ZKDHPMYHSXIDJT-UHFFFAOYSA-N	25.97	0.0374119539173857	0.0	1043	0.8862	-1.588	False	False	0.3802	C
OR4K13	JRFZSUMZAUHNSL-UHFFFAOYSA-N	71.87	0.016982554912098	0.0	885	0.7519	-1.588	False	False	0.3491	C
CLIC1	OTHFNJOXUKOBFG-UHFFFAOYSA-N	11.52	0.058204181184508	0.0	386	0.328	-1.589	False	False	0.3871	C
OR10J3	BQNMCASOYODBDK-UHFFFAOYSA-N	14.94	0.0195221778461849	0.0	675	0.5735	-1.589	False	False	0.3568	C
SLC26A1	SSGUXMZISLXZNI-UHFFFAOYSA-N	257.0	0.028221628296969	0.0	1097	0.932	-1.59	False	False	0.3589	C
OR4D6	ZVCADZQSJQBNLZ-UHFFFAOYSA-N	60.4	0.0268058538147316	0.0	1113	0.9456	-1.59	False	False	0.3948	C
OR10G2	UTERTIQWWDNHQO-UHFFFAOYSA-N	58.44	0.0258689376692034	0.0	1066	0.9057	-1.59	False	False	0.3814	C
OR2B6	JRJNDYBSBGHCTB-ZHACJKMWSA-N	49.47	0.0227513754151311	0.0	955	0.8114	-1.59	False	False	0.3974	C
OR1A1	AQDKTHFYGXJVBN-UHFFFAOYSA-N	53.3	0.0207006204267483	0.0	618	0.5251	-1.59	False	False	0.3595	C
OR8J1	AQDKTHFYGXJVBN-UHFFFAOYSA-N	53.3	0.0183545351130456	0.0	749	0.6364	-1.59	False	False	0.3699	C
NPFFR1	SAUCFRMQUANKAQ-UHFFFAOYSA-N	45.45	0.0179149798878754	0.0	631	0.5361	-1.59	False	False	0.3709	C
GPR88	YGRROGONSNHNKC-UHFFFAOYSA-N	30.0	0.0564687058512888	0.0	881	0.7485	-1.591	False	False	0.3802	C
MRGPRF	RUGZDJXJHMNLER-UHFFFAOYSA-N	15.59	0.0384598815031468	0.0	590	0.5013	-1.591	False	False	0.3723	C
OR10J5	NDLLKGKHHLXJDU-UHFFFAOYSA-N	13.8	0.0185485636939568	0.0	873	0.7417	-1.591	False	False	0.3818	C
OR2D3	NDLLKGKHHLXJDU-UHFFFAOYSA-N	13.8	0.0171907800101364	0.0	690	0.5862	-1.591	False	False	0.3964	C
KCNC1	YLEARPUNMCCKMP-DOFZRALJSA-N	10.0	0.0226600170168373	0.0	324	0.2753	-1.592	False	False	0.3635	C
OR4K3	JRFZSUMZAUHNSL-UHFFFAOYSA-N	71.87	0.0179966076549712	0.0	799	0.6788	-1.592	False	False	0.4173	C
OPN5	RGCKGOZRHPZPFP-UHFFFAOYSA-N	107.93	0.0170924245198945	0.0	388	0.3297	-1.592	False	False	0.3934	C
OTOP2	KPJKWKUDBQQILH-UHFFFAOYSA-N	2.12	0.028594236436716	0.0	579	0.4919	-1.593	False	False	0.3994	C
LRRC38	FNIJWCUPMHCILC-UHFFFAOYSA-N	4.65	0.0331890785959257	0.0	940	0.7986	-1.594	False	False	0.4076	C
