inchikey	molecule_chembl_id	target_chembl_id	target_gene	pchembl
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366309		8.36
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL612569		4.98
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366200		5.88
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL614940		4.84
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366268		5.28
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366245		6.05
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366071		8.14
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366326		7.08
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366366		7.17
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366347		5.45
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366257		4.30
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366261		6.23
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366222		5.01
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366110		7.03
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366226		6.38
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366138		5.27
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL1075518		4.81
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL612440		5.88
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL614879		7.30
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366251		7.76
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366067		4.78
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366144		8.56
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366182		5.69
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366301		6.17
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366322		5.93
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366231		4.91
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366203		5.63
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366216		6.97
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366260		9.37
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366084		6.70
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL614722		4.65
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366333		5.38
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366332		6.01
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366220		5.38
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366175		4.69
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366168		9.97
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366298		6.57
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366147		5.38
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366292		6.96
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366234		7.27
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL613888		7.30
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL614584		4.94
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366209		4.66
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366091		7.06
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL614187		5.52
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366284		6.42
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366171		5.08
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366342		6.11
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366121		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366187		7.61
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366096		8.60
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366089		8.57
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366093		8.26
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366157		6.21
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366310		7.94
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366094		6.91
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366194		5.22
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366107		5.10
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366065		4.66
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366262		6.63
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2366243		5.83
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2842	MTOR	
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL372		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL612545		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL612545		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL612545		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL612545		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL612545		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL612545		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL612545		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL612545		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL4296661	MTOR RPTOR MLST8	
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL4296661	MTOR RPTOR MLST8	
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL4296661	MTOR RPTOR MLST8	
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL4296661	MTOR RPTOR MLST8	
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL1781868	PDCD4	
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL384		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL384		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL384		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL384		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL384		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL612558		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL612558		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL4296661	MTOR RPTOR MLST8	
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2430	FKBP1B	9.70
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL390		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL390		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL3401	NR1I2	
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL3401	NR1I2	5.00
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL3401	NR1I2	
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL2146315	Nr1i2	
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL3401	NR1I2	6.05
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL3401	NR1I2	
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL612545		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL4296661	MTOR RPTOR MLST8	
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL387		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL387		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL3258	LARS1	
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL3879801		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL612545		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL614818		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL3988635	Pik3r1 Pik3ca	
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL4282	AKT1	
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL5859	Akt1	
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL3559703	PIK3R1 PIK3CB PIK3CG PIK3CA PIK3R2 PIK3CD PIK3R5 PIK3R3	
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
QFJCIRLUMZQUOT-HPLJOQBZSA-N	CHEMBL413	CHEMBL376		
