tier	priority	inchikey	chembl_id	task_target	family	rho	q	dose_uM	smiles	orf	task_rank	task_cosine	compound_z	library_reference	predicted_direction	control_role	compound_name	gene_common_name	essentiality	strain_collection	pair_id
3	26	KJYYVKYSBVQXBM-NVNXTCNLSA-N		STING1	ion_channel	0.206428909876765	0.0	439	CC(=NNC(=S)N)C12CC3CC(C1)CC(C3)C2	YCL021W-A	15	0.949	-0.07488828152418137	measured_in_library	hypersensitive	top_task	[(Z)-1-(1-adamantyl)ethylideneamino]thiourea		unknown	verify_before_use	T3-P026
3	26	KJYYVKYSBVQXBM-NVNXTCNLSA-N		STING1	ion_channel	0.206428909876765	0.0	439	CC(=NNC(=S)N)C12CC3CC(C1)CC(C3)C2	YFR035W-A	6729	0.2747		not_quantified_in_library		bottom_task_control	[(Z)-1-(1-adamantyl)ethylideneamino]thiourea		unknown	verify_before_use	T3-P026
3	26	KJYYVKYSBVQXBM-NVNXTCNLSA-N		STING1	ion_channel	0.206428909876765	0.0	439	CC(=NNC(=S)N)C12CC3CC(C1)CC(C3)C2	YNL155C-A	6730	0.2747		not_quantified_in_library		bottom_task_control	[(Z)-1-(1-adamantyl)ethylideneamino]thiourea		unknown	verify_before_use	T3-P026
3	26	KJYYVKYSBVQXBM-NVNXTCNLSA-N		STING1	ion_channel	0.206428909876765	0.0	439	CC(=NNC(=S)N)C12CC3CC(C1)CC(C3)C2	YNL040C-A	6731	0.2747		not_quantified_in_library		bottom_task_control	[(Z)-1-(1-adamantyl)ethylideneamino]thiourea		unknown	verify_before_use	T3-P026
3	26	KJYYVKYSBVQXBM-NVNXTCNLSA-N		STING1	ion_channel	0.206428909876765	0.0	439	CC(=NNC(=S)N)C12CC3CC(C1)CC(C3)C2	YGR016C-A	6732	0.2747		not_quantified_in_library		bottom_task_control	[(Z)-1-(1-adamantyl)ethylideneamino]thiourea		unknown	verify_before_use	T3-P026
3	26	KJYYVKYSBVQXBM-NVNXTCNLSA-N		STING1	ion_channel	0.206428909876765	0.0	439	CC(=NNC(=S)N)C12CC3CC(C1)CC(C3)C2	YDL204W-A	6733	0.2747		not_quantified_in_library		bottom_task_control	[(Z)-1-(1-adamantyl)ethylideneamino]thiourea		unknown	verify_before_use	T3-P026
3	27	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		GPR160	gpcr	0.2046200630716976	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YMR013C	1	0.96126	0.23604834079742432	measured_in_library	resistant	top_task	8-Hydroxy-6-methoxy-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-2-one	SEC59	essential	heterozygous diploid deletion (HIP-type)	T3-P027
3	27	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		GPR160	gpcr	0.2046200630716976	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YDR119W	2	0.96082	-0.08278196305036545	measured_in_library	hypersensitive	top_task	8-Hydroxy-6-methoxy-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-2-one	VBA4	nonessential	homozygous diploid deletion (HOP-type)	T3-P027
3	27	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		GPR160	gpcr	0.2046200630716976	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YIL090W	3	0.95806	-0.009124436415731907	measured_in_library	hypersensitive	top_task	8-Hydroxy-6-methoxy-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-2-one	ICE2	nonessential	homozygous diploid deletion (HOP-type)	T3-P027
3	27	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		GPR160	gpcr	0.2046200630716976	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YBR040W	4	0.9567	-0.05458563566207886	measured_in_library	hypersensitive	top_task	8-Hydroxy-6-methoxy-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-2-one	FIG1	nonessential	homozygous diploid deletion (HOP-type)	T3-P027
3	27	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		GPR160	gpcr	0.2046200630716976	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YDL199C	5	0.95651	0.09589022397994995	measured_in_library	resistant	top_task	8-Hydroxy-6-methoxy-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-2-one		nonessential	homozygous diploid deletion (HOP-type)	T3-P027
3	27	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		GPR160	gpcr	0.2046200630716976	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YLL005C	6	0.95614	0.17445681989192963	measured_in_library	resistant	top_task	8-Hydroxy-6-methoxy-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-2-one	SPO75	nonessential	homozygous diploid deletion (HOP-type)	T3-P027
3	27	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		GPR160	gpcr	0.2046200630716976	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YJR106W	7	0.95595	-0.03426654264330864	measured_in_library	hypersensitive	top_task	8-Hydroxy-6-methoxy-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-2-one	ECM27	nonessential	homozygous diploid deletion (HOP-type)	T3-P027
3	27	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		GPR160	gpcr	0.2046200630716976	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YHL044W	8	0.9559	0.327297180891037	measured_in_library	resistant	top_task	8-Hydroxy-6-methoxy-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-2-one	DFP4	nonessential	homozygous diploid deletion (HOP-type)	T3-P027
3	27	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		GPR160	gpcr	0.2046200630716976	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YLR242C	9	0.95568	0.27554816007614136	measured_in_library	resistant	top_task	8-Hydroxy-6-methoxy-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-2-one	ARV1	nonessential	homozygous diploid deletion (HOP-type)	T3-P027
3	27	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		GPR160	gpcr	0.2046200630716976	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YDR072C	10	0.95404	0.5363824963569641	measured_in_library	resistant	top_task	8-Hydroxy-6-methoxy-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-2-one	IPT1	nonessential	homozygous diploid deletion (HOP-type)	T3-P027
3	27	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		GPR160	gpcr	0.2046200630716976	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YOL003C	11	0.95386	0.0444781519472599	measured_in_library	resistant	top_task	8-Hydroxy-6-methoxy-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-2-one	PFA4	nonessential	homozygous diploid deletion (HOP-type)	T3-P027
3	27	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		GPR160	gpcr	0.2046200630716976	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YMR187C	12	0.95325	0.42456889152526855	measured_in_library	resistant	top_task	8-Hydroxy-6-methoxy-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-2-one		nonessential	homozygous diploid deletion (HOP-type)	T3-P027
3	27	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		GPR160	gpcr	0.2046200630716976	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YDR319C	13	0.95324	0.3362966775894165	measured_in_library	resistant	top_task	8-Hydroxy-6-methoxy-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-2-one	YFT2	nonessential	homozygous diploid deletion (HOP-type)	T3-P027
3	27	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		GPR160	gpcr	0.2046200630716976	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YNL156C	14	0.95174	0.04181811958551407	measured_in_library	resistant	top_task	8-Hydroxy-6-methoxy-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-2-one	NSG2	nonessential	homozygous diploid deletion (HOP-type)	T3-P027
3	27	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		GPR160	gpcr	0.2046200630716976	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YBR168W	15	0.95171	0.3062726855278015	measured_in_library	resistant	top_task	8-Hydroxy-6-methoxy-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-2-one	PEX32	conflicting	verify_before_use	T3-P027
3	27	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		GPR160	gpcr	0.2046200630716976	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YNL155C-A	6729	0.26534		not_quantified_in_library		bottom_task_control	8-Hydroxy-6-methoxy-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-2-one		unknown	verify_before_use	T3-P027
3	27	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		GPR160	gpcr	0.2046200630716976	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YMR106W-A	6730	0.26534		not_quantified_in_library		bottom_task_control	8-Hydroxy-6-methoxy-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-2-one		unknown	verify_before_use	T3-P027
3	27	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		GPR160	gpcr	0.2046200630716976	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YML009W-B	6731	0.24894		not_quantified_in_library		bottom_task_control	8-Hydroxy-6-methoxy-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-2-one		nonessential	homozygous diploid deletion (HOP-type)	T3-P027
3	27	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		GPR160	gpcr	0.2046200630716976	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YDL184C	6732	0.15025	0.27553826570510864	measured_in_library	resistant	bottom_task_control	8-Hydroxy-6-methoxy-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-2-one	RPL41A	nonessential	homozygous diploid deletion (HOP-type)	T3-P027
3	27	RVWWDDKOKZXKCJ-UHFFFAOYSA-N		GPR160	gpcr	0.2046200630716976	0.0	54	COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	YDL133C-A	6733	0.15025		not_quantified_in_library		bottom_task_control	8-Hydroxy-6-methoxy-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-2-one	RPL41B	nonessential	homozygous diploid deletion (HOP-type)	T3-P027
3	28	SOHTYEKCCZMIQM-UHFFFAOYSA-N		STING1	ion_channel	0.2032449119592115	0.0	550.52	CC1CC(N(C2=CC=CC=C12)C(=O)NC3=CC(=C(C=C3)Cl)Cl)(C)C	YLR385C	1	0.96484	-0.11886723339557648	measured_in_library	hypersensitive	top_task	N-(3,4-dichlorophenyl)-2,2,4-trimethyl-3,4-dihydroquinoline-1(2H)-carboxamide	SWC7	nonessential	homozygous diploid deletion (HOP-type)	T3-P028
3	28	SOHTYEKCCZMIQM-UHFFFAOYSA-N		STING1	ion_channel	0.2032449119592115	0.0	550.52	CC1CC(N(C2=CC=CC=C12)C(=O)NC3=CC(=C(C=C3)Cl)Cl)(C)C	YMR148W	2	0.96397	0.02517719939351082	measured_in_library	resistant	top_task	N-(3,4-dichlorophenyl)-2,2,4-trimethyl-3,4-dihydroquinoline-1(2H)-carboxamide	LDO16	nonessential	homozygous diploid deletion (HOP-type)	T3-P028
3	28	SOHTYEKCCZMIQM-UHFFFAOYSA-N		STING1	ion_channel	0.2032449119592115	0.0	550.52	CC1CC(N(C2=CC=CC=C12)C(=O)NC3=CC(=C(C=C3)Cl)Cl)(C)C	YGL121C	3	0.96384	0.002652021823450923	measured_in_library	resistant	top_task	N-(3,4-dichlorophenyl)-2,2,4-trimethyl-3,4-dihydroquinoline-1(2H)-carboxamide	GPG1	nonessential	homozygous diploid deletion (HOP-type)	T3-P028
3	28	SOHTYEKCCZMIQM-UHFFFAOYSA-N		STING1	ion_channel	0.2032449119592115	0.0	550.52	CC1CC(N(C2=CC=CC=C12)C(=O)NC3=CC(=C(C=C3)Cl)Cl)(C)C	YBR126W-A	4	0.96038		not_quantified_in_library		top_task	N-(3,4-dichlorophenyl)-2,2,4-trimethyl-3,4-dihydroquinoline-1(2H)-carboxamide		unknown	verify_before_use	T3-P028
3	28	SOHTYEKCCZMIQM-UHFFFAOYSA-N		STING1	ion_channel	0.2032449119592115	0.0	550.52	CC1CC(N(C2=CC=CC=C12)C(=O)NC3=CC(=C(C=C3)Cl)Cl)(C)C	YNL024C-A	5	0.9582	0.05915364623069763	measured_in_library	resistant	top_task	N-(3,4-dichlorophenyl)-2,2,4-trimethyl-3,4-dihydroquinoline-1(2H)-carboxamide	KSH1	essential	heterozygous diploid deletion (HIP-type)	T3-P028
3	28	SOHTYEKCCZMIQM-UHFFFAOYSA-N		STING1	ion_channel	0.2032449119592115	0.0	550.52	CC1CC(N(C2=CC=CC=C12)C(=O)NC3=CC(=C(C=C3)Cl)Cl)(C)C	YLR091W	6	0.95761	0.042597696185112	measured_in_library	resistant	top_task	N-(3,4-dichlorophenyl)-2,2,4-trimethyl-3,4-dihydroquinoline-1(2H)-carboxamide	GEP5	nonessential	homozygous diploid deletion (HOP-type)	T3-P028
3	28	SOHTYEKCCZMIQM-UHFFFAOYSA-N		STING1	ion_channel	0.2032449119592115	0.0	550.52	CC1CC(N(C2=CC=CC=C12)C(=O)NC3=CC(=C(C=C3)Cl)Cl)(C)C	YHR193C-A	7	0.95511		not_quantified_in_library		top_task	N-(3,4-dichlorophenyl)-2,2,4-trimethyl-3,4-dihydroquinoline-1(2H)-carboxamide		unknown	verify_before_use	T3-P028
3	28	SOHTYEKCCZMIQM-UHFFFAOYSA-N		STING1	ion_channel	0.2032449119592115	0.0	550.52	CC1CC(N(C2=CC=CC=C12)C(=O)NC3=CC(=C(C=C3)Cl)Cl)(C)C	YPL096C-A	8	0.95281	0.033372409641742706	measured_in_library	resistant	top_task	N-(3,4-dichlorophenyl)-2,2,4-trimethyl-3,4-dihydroquinoline-1(2H)-carboxamide	ERI1	nonessential	homozygous diploid deletion (HOP-type)	T3-P028
3	28	SOHTYEKCCZMIQM-UHFFFAOYSA-N		STING1	ion_channel	0.2032449119592115	0.0	550.52	CC1CC(N(C2=CC=CC=C12)C(=O)NC3=CC(=C(C=C3)Cl)Cl)(C)C	YDR281C	9	0.9515	-0.09779854118824005	measured_in_library	hypersensitive	top_task	N-(3,4-dichlorophenyl)-2,2,4-trimethyl-3,4-dihydroquinoline-1(2H)-carboxamide	PHM6	nonessential	homozygous diploid deletion (HOP-type)	T3-P028
3	28	SOHTYEKCCZMIQM-UHFFFAOYSA-N		STING1	ion_channel	0.2032449119592115	0.0	550.52	CC1CC(N(C2=CC=CC=C12)C(=O)NC3=CC(=C(C=C3)Cl)Cl)(C)C	YOL024W	10	0.95071	-0.20320935547351837	measured_in_library	hypersensitive	top_task	N-(3,4-dichlorophenyl)-2,2,4-trimethyl-3,4-dihydroquinoline-1(2H)-carboxamide		nonessential	homozygous diploid deletion (HOP-type)	T3-P028
3	28	SOHTYEKCCZMIQM-UHFFFAOYSA-N		STING1	ion_channel	0.2032449119592115	0.0	550.52	CC1CC(N(C2=CC=CC=C12)C(=O)NC3=CC(=C(C=C3)Cl)Cl)(C)C	YCR082W	11	0.95024	0.17245468497276306	measured_in_library	resistant	top_task	N-(3,4-dichlorophenyl)-2,2,4-trimethyl-3,4-dihydroquinoline-1(2H)-carboxamide	AHC2	nonessential	homozygous diploid deletion (HOP-type)	T3-P028
3	28	SOHTYEKCCZMIQM-UHFFFAOYSA-N		STING1	ion_channel	0.2032449119592115	0.0	550.52	CC1CC(N(C2=CC=CC=C12)C(=O)NC3=CC(=C(C=C3)Cl)Cl)(C)C	YPL257W	12	0.94958	-0.10724471509456635	measured_in_library	hypersensitive	top_task	N-(3,4-dichlorophenyl)-2,2,4-trimethyl-3,4-dihydroquinoline-1(2H)-carboxamide		nonessential	homozygous diploid deletion (HOP-type)	T3-P028
3	28	SOHTYEKCCZMIQM-UHFFFAOYSA-N		STING1	ion_channel	0.2032449119592115	0.0	550.52	CC1CC(N(C2=CC=CC=C12)C(=O)NC3=CC(=C(C=C3)Cl)Cl)(C)C	YDR260C	13	0.94934	0.17215487360954285	measured_in_library	resistant	top_task	N-(3,4-dichlorophenyl)-2,2,4-trimethyl-3,4-dihydroquinoline-1(2H)-carboxamide	SWM1	nonessential	homozygous diploid deletion (HOP-type)	T3-P028
3	28	SOHTYEKCCZMIQM-UHFFFAOYSA-N		STING1	ion_channel	0.2032449119592115	0.0	550.52	CC1CC(N(C2=CC=CC=C12)C(=O)NC3=CC(=C(C=C3)Cl)Cl)(C)C	YOL131W	14	0.94917	-0.05312581732869148	measured_in_library	hypersensitive	top_task	N-(3,4-dichlorophenyl)-2,2,4-trimethyl-3,4-dihydroquinoline-1(2H)-carboxamide		nonessential	homozygous diploid deletion (HOP-type)	T3-P028
3	28	SOHTYEKCCZMIQM-UHFFFAOYSA-N		STING1	ion_channel	0.2032449119592115	0.0	550.52	CC1CC(N(C2=CC=CC=C12)C(=O)NC3=CC(=C(C=C3)Cl)Cl)(C)C	YCL021W-A	15	0.949	-0.010814683511853218	measured_in_library	hypersensitive	top_task	N-(3,4-dichlorophenyl)-2,2,4-trimethyl-3,4-dihydroquinoline-1(2H)-carboxamide		unknown	verify_before_use	T3-P028
3	28	SOHTYEKCCZMIQM-UHFFFAOYSA-N		STING1	ion_channel	0.2032449119592115	0.0	550.52	CC1CC(N(C2=CC=CC=C12)C(=O)NC3=CC(=C(C=C3)Cl)Cl)(C)C	YFR035W-A	6729	0.2747		not_quantified_in_library		bottom_task_control	N-(3,4-dichlorophenyl)-2,2,4-trimethyl-3,4-dihydroquinoline-1(2H)-carboxamide		unknown	verify_before_use	T3-P028
3	28	SOHTYEKCCZMIQM-UHFFFAOYSA-N		STING1	ion_channel	0.2032449119592115	0.0	550.52	CC1CC(N(C2=CC=CC=C12)C(=O)NC3=CC(=C(C=C3)Cl)Cl)(C)C	YNL155C-A	6730	0.2747		not_quantified_in_library		bottom_task_control	N-(3,4-dichlorophenyl)-2,2,4-trimethyl-3,4-dihydroquinoline-1(2H)-carboxamide		unknown	verify_before_use	T3-P028
3	28	SOHTYEKCCZMIQM-UHFFFAOYSA-N		STING1	ion_channel	0.2032449119592115	0.0	550.52	CC1CC(N(C2=CC=CC=C12)C(=O)NC3=CC(=C(C=C3)Cl)Cl)(C)C	YNL040C-A	6731	0.2747		not_quantified_in_library		bottom_task_control	N-(3,4-dichlorophenyl)-2,2,4-trimethyl-3,4-dihydroquinoline-1(2H)-carboxamide		unknown	verify_before_use	T3-P028
3	28	SOHTYEKCCZMIQM-UHFFFAOYSA-N		STING1	ion_channel	0.2032449119592115	0.0	550.52	CC1CC(N(C2=CC=CC=C12)C(=O)NC3=CC(=C(C=C3)Cl)Cl)(C)C	YGR016C-A	6732	0.2747		not_quantified_in_library		bottom_task_control	N-(3,4-dichlorophenyl)-2,2,4-trimethyl-3,4-dihydroquinoline-1(2H)-carboxamide		unknown	verify_before_use	T3-P028
3	28	SOHTYEKCCZMIQM-UHFFFAOYSA-N		STING1	ion_channel	0.2032449119592115	0.0	550.52	CC1CC(N(C2=CC=CC=C12)C(=O)NC3=CC(=C(C=C3)Cl)Cl)(C)C	YDL204W-A	6733	0.2747		not_quantified_in_library		bottom_task_control	N-(3,4-dichlorophenyl)-2,2,4-trimethyl-3,4-dihydroquinoline-1(2H)-carboxamide		unknown	verify_before_use	T3-P028
3	29	ZECGBUYROKQBIO-UHFFFAOYSA-N		STING1	ion_channel	0.2021814705425148	0.0	29.07	CCOC1=C(C=C2C(NCCC2=C1)C3=CC=C(C=C3)C4=CC=CC=C4)OCC	YLR385C	1	0.96484	-0.1761179268360138	measured_in_library	hypersensitive	top_task	6,7-Diethoxy-1-(4-phenylphenyl)-1,2,3,4-tetrahydroisoquinoline	SWC7	nonessential	homozygous diploid deletion (HOP-type)	T3-P029
3	29	ZECGBUYROKQBIO-UHFFFAOYSA-N		STING1	ion_channel	0.2021814705425148	0.0	29.07	CCOC1=C(C=C2C(NCCC2=C1)C3=CC=C(C=C3)C4=CC=CC=C4)OCC	YMR148W	2	0.96397	-0.062358319759368896	measured_in_library	hypersensitive	top_task	6,7-Diethoxy-1-(4-phenylphenyl)-1,2,3,4-tetrahydroisoquinoline	LDO16	nonessential	homozygous diploid deletion (HOP-type)	T3-P029
3	29	ZECGBUYROKQBIO-UHFFFAOYSA-N		STING1	ion_channel	0.2021814705425148	0.0	29.07	CCOC1=C(C=C2C(NCCC2=C1)C3=CC=C(C=C3)C4=CC=CC=C4)OCC	YGL121C	3	0.96384	0.19964690506458282	measured_in_library	resistant	top_task	6,7-Diethoxy-1-(4-phenylphenyl)-1,2,3,4-tetrahydroisoquinoline	GPG1	nonessential	homozygous diploid deletion (HOP-type)	T3-P029
3	29	ZECGBUYROKQBIO-UHFFFAOYSA-N		STING1	ion_channel	0.2021814705425148	0.0	29.07	CCOC1=C(C=C2C(NCCC2=C1)C3=CC=C(C=C3)C4=CC=CC=C4)OCC	YBR126W-A	4	0.96038		not_quantified_in_library		top_task	6,7-Diethoxy-1-(4-phenylphenyl)-1,2,3,4-tetrahydroisoquinoline		unknown	verify_before_use	T3-P029
3	29	ZECGBUYROKQBIO-UHFFFAOYSA-N		STING1	ion_channel	0.2021814705425148	0.0	29.07	CCOC1=C(C=C2C(NCCC2=C1)C3=CC=C(C=C3)C4=CC=CC=C4)OCC	YNL024C-A	5	0.9582	0.2848697900772095	measured_in_library	resistant	top_task	6,7-Diethoxy-1-(4-phenylphenyl)-1,2,3,4-tetrahydroisoquinoline	KSH1	essential	heterozygous diploid deletion (HIP-type)	T3-P029
3	29	ZECGBUYROKQBIO-UHFFFAOYSA-N		STING1	ion_channel	0.2021814705425148	0.0	29.07	CCOC1=C(C=C2C(NCCC2=C1)C3=CC=C(C=C3)C4=CC=CC=C4)OCC	YLR091W	6	0.95761	0.21035388112068176	measured_in_library	resistant	top_task	6,7-Diethoxy-1-(4-phenylphenyl)-1,2,3,4-tetrahydroisoquinoline	GEP5	nonessential	homozygous diploid deletion (HOP-type)	T3-P029
3	29	ZECGBUYROKQBIO-UHFFFAOYSA-N		STING1	ion_channel	0.2021814705425148	0.0	29.07	CCOC1=C(C=C2C(NCCC2=C1)C3=CC=C(C=C3)C4=CC=CC=C4)OCC	YHR193C-A	7	0.95511		not_quantified_in_library		top_task	6,7-Diethoxy-1-(4-phenylphenyl)-1,2,3,4-tetrahydroisoquinoline		unknown	verify_before_use	T3-P029
3	29	ZECGBUYROKQBIO-UHFFFAOYSA-N		STING1	ion_channel	0.2021814705425148	0.0	29.07	CCOC1=C(C=C2C(NCCC2=C1)C3=CC=C(C=C3)C4=CC=CC=C4)OCC	YPL096C-A	8	0.95281	0.1217324510216713	measured_in_library	resistant	top_task	6,7-Diethoxy-1-(4-phenylphenyl)-1,2,3,4-tetrahydroisoquinoline	ERI1	nonessential	homozygous diploid deletion (HOP-type)	T3-P029
3	29	ZECGBUYROKQBIO-UHFFFAOYSA-N		STING1	ion_channel	0.2021814705425148	0.0	29.07	CCOC1=C(C=C2C(NCCC2=C1)C3=CC=C(C=C3)C4=CC=CC=C4)OCC	YDR281C	9	0.9515	-0.03536931797862053	measured_in_library	hypersensitive	top_task	6,7-Diethoxy-1-(4-phenylphenyl)-1,2,3,4-tetrahydroisoquinoline	PHM6	nonessential	homozygous diploid deletion (HOP-type)	T3-P029
3	29	ZECGBUYROKQBIO-UHFFFAOYSA-N		STING1	ion_channel	0.2021814705425148	0.0	29.07	CCOC1=C(C=C2C(NCCC2=C1)C3=CC=C(C=C3)C4=CC=CC=C4)OCC	YOL024W	10	0.95071	0.27227169275283813	measured_in_library	resistant	top_task	6,7-Diethoxy-1-(4-phenylphenyl)-1,2,3,4-tetrahydroisoquinoline		nonessential	homozygous diploid deletion (HOP-type)	T3-P029
3	29	ZECGBUYROKQBIO-UHFFFAOYSA-N		STING1	ion_channel	0.2021814705425148	0.0	29.07	CCOC1=C(C=C2C(NCCC2=C1)C3=CC=C(C=C3)C4=CC=CC=C4)OCC	YCR082W	11	0.95024	0.06717194616794586	measured_in_library	resistant	top_task	6,7-Diethoxy-1-(4-phenylphenyl)-1,2,3,4-tetrahydroisoquinoline	AHC2	nonessential	homozygous diploid deletion (HOP-type)	T3-P029
3	29	ZECGBUYROKQBIO-UHFFFAOYSA-N		STING1	ion_channel	0.2021814705425148	0.0	29.07	CCOC1=C(C=C2C(NCCC2=C1)C3=CC=C(C=C3)C4=CC=CC=C4)OCC	YPL257W	12	0.94958	0.02520659938454628	measured_in_library	resistant	top_task	6,7-Diethoxy-1-(4-phenylphenyl)-1,2,3,4-tetrahydroisoquinoline		nonessential	homozygous diploid deletion (HOP-type)	T3-P029
3	29	ZECGBUYROKQBIO-UHFFFAOYSA-N		STING1	ion_channel	0.2021814705425148	0.0	29.07	CCOC1=C(C=C2C(NCCC2=C1)C3=CC=C(C=C3)C4=CC=CC=C4)OCC	YDR260C	13	0.94934	0.18042458593845367	measured_in_library	resistant	top_task	6,7-Diethoxy-1-(4-phenylphenyl)-1,2,3,4-tetrahydroisoquinoline	SWM1	nonessential	homozygous diploid deletion (HOP-type)	T3-P029
3	29	ZECGBUYROKQBIO-UHFFFAOYSA-N		STING1	ion_channel	0.2021814705425148	0.0	29.07	CCOC1=C(C=C2C(NCCC2=C1)C3=CC=C(C=C3)C4=CC=CC=C4)OCC	YOL131W	14	0.94917	0.1422230750322342	measured_in_library	resistant	top_task	6,7-Diethoxy-1-(4-phenylphenyl)-1,2,3,4-tetrahydroisoquinoline		nonessential	homozygous diploid deletion (HOP-type)	T3-P029
3	29	ZECGBUYROKQBIO-UHFFFAOYSA-N		STING1	ion_channel	0.2021814705425148	0.0	29.07	CCOC1=C(C=C2C(NCCC2=C1)C3=CC=C(C=C3)C4=CC=CC=C4)OCC	YCL021W-A	15	0.949	0.010567612014710903	measured_in_library	resistant	top_task	6,7-Diethoxy-1-(4-phenylphenyl)-1,2,3,4-tetrahydroisoquinoline		unknown	verify_before_use	T3-P029
